16782 16785
7882 7882
22489 22489
6858 7102
27653 27695
7325 8998
8014 9014
8946 14292
14083 7798
7605 10070
11092 11200
12124 11200
23423 15449
11853 8946
9729 8033
8603 11709
16826 13922
7491 7111
6924 6924
14950 11092
18747 14034
14197 9381
14197 9386
6985 6985
22081 18336
19598 19598
17996 7565
14114 15003
9631 9013
8772 7435
9370 9370
14222 18422
12479 24299
16227 6781
11418 8774
7416 26688
17339 13502
16372 10214
23784 10972
7565 17472
15339 9878
7898 7470
15974 15449
10103 10103
17779 12212
8440 7898
19011 18987
10691 8774
10107 8983
10610 8998
16857 9386
12377 14214
22998 22313
12479 24220
8129 9123
9942 11044
26036 25671
10091 10091
18336 10214
13104 11559
14487 6850
21550 17339
7277 8774
13693 15608
13184 13187
6764 7819
13184 13184
16936 7565
6926 7019
11753 11753
23713 23656
21295 21295
11092 13813
8001 8006
15179 8176
10857 20081
13926 22795
23039 8774
22010 20074
6753 9449
6743 7064
13424 13424
16049 16045
27511 27511
7325 10171
18362 14034
14777 13693
16049 16049
7380 6765
7471 7471
14583 13922
10610 10423
21831 20608
11303 8774
17366 17244
12845 7542
18602 14405
9412 22300
10188 8774
23261 10171
8774 15168
28186 16394
9910 8270
10175 11920
12903 17276
10969 13379
16783 14034
10371 9006
15389 11770
11103 7737
10436 9909
7435 15983
14687 7885
18566 10171
27120 10175
20395 17339
12528 24470
14089 7416
9387 15810
7005 10853
16748 16227
11647 10663
8599 6802
8774 15130
7193 6707
17414 17414
16827 13721
16076 9006
11264 12963
17877 9942
22827 9412
9695 20140
8135 13769
8135 11108
10331 10331
21526 13208
17875 19773
8135 11103
11037 12479
9006 10970
16013 8774
10969 25377
12617 7198
16951 11103
6910 7382
8493 8231
14141 7885
6910 7386
14785 9878
18422 8946
7260 8135
19543 7565
8774 15145
17920 17920
28497 15940
17263 9942
11731 7565
14280 7565
26671 27735
26079 27143
23904 23904
23185 20965
6751 6802
20088 11103
16904 17414
23241 21073
20674 19990
18845 9386
20576 10133
16603 16603
14321 14321
10228 9162
10735 8900
6892 9387
13790 7416
16076 9013
17558 8774
8717 7064
8636 8774
15858 21522
19363 17809
10337 14565
6785 11273
14358 13299
27736 12479
11391 24360
27761 28573
16724 13299
16202 15005
19392 12876
10555 7435
17809 13855
21857 13922
25395 16394
8309 12594
27659 17339
28448 17339
7193 6740
14197 9390
16973 16973
28229 23106
10332 10171
8527 8533
28082 28082
16166 13299
15156 9878
13270 9386
21210 16936
22850 19500
9014 13299
13508 7885
22113 19500
6747 6747
19200 7123
6781 8872
8679 9386
8527 8527
8584 17385
19831 13299
20769 22023
14969 11092
14401 9014
24117 19067
20570 20570
13991 14197
28508 23106
10214 13107
11792 13922
7193 6725
7861 7133
7193 6722
13317 12594
13299 18068
9504 12096
27653 27653
23688 6802
19158 9194
17504 9942
7926 7926
11605 8774
21295 23980
6910 7333
8531 8531
13922 9878
15922 17339
10286 8135
6747 6725
20507 13299
12896 7898
11283 7819
8313 8006
11840 7898
9006 10915
18676 13299
14222 8774
24163 27519
23187 19768
17748 17640
20382 8772
7926 7927
15098 13299
8270 8998
8270 8997
22036 9239
25106 13299
27350 24610
10659 16212
11256 6918
7926 7931
26271 16394
10496 9006
8608 9486
20982 9386
15353 10214
8392 7570
17088 17088
9424 9424
11310 7435
7784 10070
7416 7123
26162 13299
6852 9949
20372 14070
9323 20088
8270 8946
9379 10672
9642 10171
21011 21011
9014 7390
10215 15596
7256 8016
16166 15822
9386 9028
14809 14937
9150 8774
6918 10698
19350 19363
24416 21073
7193 6776
16529 6805
10214 25182
13581 10214
22816 22795
21604 20136
7416 7111
12691 14529
16814 15408
9386 9013
28721 6782
9386 9014
11335 11109
8167 8423
19350 19350
6805 6710
12615 12269
12176 8774
7082 10288
18251 13693
9424 9443
7193 6765
7193 6764
20241 10175
11093 11093
13270 13269
7193 6768
9601 9601
13851 8774
10895 6765
18943 19731
7993 8157
16990 13299
7232 19731
26720 13299
7019 8774
10663 9386
10737 13922
8998 14879
20200 20200
8478 16227
8704 8711
25498 8046
23877 12479
9386 9006
18086 16076
17478 11542
6808 7898
7565 9467
16861 11731
24610 24610
9261 9065
12528 9065
14331 10663
27519 19500
13654 13345
17787 17339
22381 20136
10947 10171
9323 8774
13844 11103
7256 8014
16940 7565
6769 9013
18898 10585
27333 11103
6739 7028
15922 17385
6781 11927
12499 6802
20517 7123
8426 7898
6805 6733
15874 20608
9601 9602
10857 7565
7865 6808
10737 11327
18979 18898
7763 7726
9217 7137
17363 17758
17496 9006
7807 7807
11412 8946
9261 9006
14528 12594
27219 16076
20090 8423
14879 9274
8408 8408
16217 15731
10925 7565
16827 11103
8408 8404
21148 19912
9678 9162
13979 9878
17620 8946
9273 20136
24711 7565
21235 7565
11840 11608
10388 9878
17720 10214
13270 13270
11298 9065
7467 7467
16336 10127
6798 6869
11198 11198
22298 22298
28513 28513
11225 10663
23018 15940
10072 11449
7944 13299
18374 8774
19195 21727
7216 21612
18937 26371
11507 6753
25420 25420
13654 13397
15940 16227
14971 14687
12115 17320
21677 21877
15848 15848
16861 9381
17840 21626
9014 7374
21332 25517
10214 13189
16861 9386
9617 9014
24410 18336
17188 15449
14042 9878
6837 9014
18501 16227
6798 6858
8195 7885
10182 8998
9092 8533
9191 11092
20136 11412
12528 9023
19060 14879
19907 18339
6794 7330
13270 13299
11507 6781
7416 14717
12528 9006
17961 20813
9645 14995
15940 18898
26122 23106
22538 22538
8195 7898
10388 10171
11391 7198
6798 6846
18757 12916
11651 13693
16862 7993
24172 23877
7763 7763
20800 8946
9261 9014
22493 23001
14274 14034
12834 9386
13654 8774
12269 13575
13654 13299
28468 9386
16501 18768
6838 7301
16977 16227
8509 9014
8275 11518
13039 9878
13338 8774
11580 10175
14863 13693
15166 14604
20972 9386
16709 16796
22528 28724
11367 10682
14044 14197
22515 9386
7232 20587
7882 7931
12902 9006
27321 8946
10801 10737
17522 6859
10791 22023
13795 13575
9261 12240
8946 14320
9014 7558
10616 8872
13862 12408
9479 6781
9305 9305
28784 9386
15633 10171
12691 12078
28693 28693
14440 11273
7301 7193
11418 10682
6911 17620
12834 9387
20676 19499
7565 9273
15130 15449
7605 12537
20779 6781
8043 6808
26145 26145
10622 9013
9386 13208
14739 11103
17729 16394
10737 11103
22232 16394
9014 7573
7111 8361
16410 14034
13144 11103
16953 8774
7198 8063
23525 7565
22902 22902
9014 7565
18336 9412
12460 12115
25524 25742
23592 20140
15009 15009
20930 16683
18459 23877
11204 8124
11367 10663
11770 10585
14464 14464
6808 7819
10073 8774
19872 17664
24448 8033
10073 8771
24595 23667
12944 10663
12913 13693
12230 12230
14636 13299
9014 7576
22713 10171
15166 14640
23667 11103
16183 14960
26145 26149
20185 18325
10127 8774
9740 9464
15706 8774
8089 8774
10171 18203
7993 8135
7943 8998
15828 7241
7993 8134
11551 8998
27499 26371
18644 16227
13851 16292
7823 14034
15018 11770
26055 14960
13508 22023
11103 23667
21560 11187
23844 8774
15041 9752
7989 8001
9386 15802
25954 16394
9014 7509
14394 13299
23713 23713
9014 7505
11840 11792
15094 11103
16827 9942
10774 11103
28020 15940
15312 9412
16215 15964
9122 9163
11792 11298
9386 9065
14952 13299
10663 9261
22990 17339
8130 8130
16146 14785
8772 15449
6805 6872
23892 23892
15600 13299
12037 8774
8501 11200
8176 27820
17557 17509
16134 16134
16086 16086
19853 14034
21919 21919
23545 14640
13412 9065
9255 21479
10331 7232
11103 7591
19500 17883
11044 17640
19373 8774
11143 11143
9387 13299
11064 16227
11507 6926
11507 24877
19500 15216
21479 7565
17320 9065
10659 9386
19099 13299
10659 9387
21195 13693
7565 9261
10103 10070
17766 16394
17002 23106
16583 8774
9309 8774
23592 22761
7994 6808
9237 9449
11692 15731
10276 8135
11693 9932
25562 25562
8241 14879
21258 21258
23423 8774
18531 13693
21936 17273
16215 15940
8657 6864
13276 9006
8408 10904
25896 11103
6805 6896
8946 16967
10072 13922
28244 10214
17652 13922
8409 22795
10857 20136
21184 19912
8968 8274
9904 13721
7162 8844
7909 6765
24857 24720
21426 17339
26315 11103
14935 14342
26953 27038
13693 15776
7898 7565
8527 8601
21134 22474
13438 11820
20635 17720
6920 9949
28782 6802
13691 13299
8517 8774
11866 9878
15659 6731
11129 7200
10969 8946
22118 22118
24017 24149
16171 16171
13693 13104
14805 8020
19493 19493
10969 15940
14354 11103
26162 15935
9013 9025
21612 8946
10585 7123
16422 10214
8507 8771
8507 8774
10415 9386
7885 8951
26069 9006
25611 25611
24751 24775
9247 9006
16672 6802
18987 10171
16492 7885
10610 12939
15260 19754
24072 11092
7885 8946
8313 15731
19493 19484
12190 17230
27845 27845
9013 9014
7565 17581
26938 16076
6753 9381
21615 7565
13059 13299
15072 10606
24751 24766
24751 24761
9386 25244
24751 24762
9065 7565
15361 15356
6753 9387
24752 24752
17381 16536
12095 12095
14050 10904
13742 13299
8304 6782
7124 9327
7813 8135
7064 11448
11354 12479
9386 13270
13693 13129
15361 15361
26368 11429
10332 10332
18136 16227
8968 8231
22767 20081
17472 18251
19835 17620
15935 15935
17472 18259
10782 9386
24751 24751
10782 9387
10040 7898
15317 10171
26771 13922
18454 18454
8873 8135
9381 7819
12161 11044
10728 17472
12607 7198
20088 23023
22229 9065
25422 13299
19516 15540
9013 9013
13093 11103
8129 9006
14274 14001
26168 17339
9387 7565
9225 14576
13739 12594
7677 11608
20537 20088
21058 15120
24624 20074
17621 16967
12161 13693
18400 18138
19835 17640
21977 22508
19143 23590
16570 7565
8124 17529
10070 9932
11761 7019
27617 27617
12984 10171
10957 19912
7104 7119
25806 13299
28186 28240
10773 11509
9683 7885
10337 9386
20418 9261
15130 7737
8135 11273
23711 9386
21296 21296
28082 18566
11108 13299
22188 21626
11475 9386
9985 17995
10070 9949
25685 8046
14688 13922
8072 8072
9228 7898
7241 6808
27949 25517
21849 7591
26036 23106
7885 8998
8129 9014
8774 15045
8129 9013
21642 20136
9878 14326
16658 6802
8527 8698
17320 13353
10610 10214
7416 12203
18979 18979
11298 21417
23221 22731
22469 23877
14778 13575
12190 8774
19953 9386
27382 8774
9157 13424
8774 15029
17642 17695
16315 8946
7023 8774
8079 8774
20251 17339
10055 9014
16124 9162
15036 10214
9878 14310
11587 26149
26079 15029
8998 24395
14971 14717
17154 16227
17823 20081
8527 8680
18138 18400
9006 19415
17203 16394
14208 8946
20677 7565
16875 8774
22740 16394
16049 16076
17786 17414
7274 7726
9306 7898
14001 9387
13934 13299
10521 10663
13338 13338
11200 16382
18608 18475
11429 17664
9597 8135
9878 16967
18417 18417
10660 17154
27195 8946
15128 14687
13582 9386
18900 8135
7193 6808
16783 16785
21704 17405
9527 6802
12479 12479
26953 17620
19876 19871
11429 17652
9942 13716
19876 19876
6858 7297
26041 6802
28289 14070
7274 22276
16524 10660
12357 13299
27552 17339
8774 17664
13124 10171
8774 15005
11475 11709
22322 16076
14220 16049
15533 16831
13693 13163
13884 9386
25530 14034
26940 19500
23138 10214
8270 8869
13362 8774
9381 7898
20952 17620
7419 8398
24281 12479
26303 17472
10175 7565
16796 8135
15079 14576
6781 8998
10521 10606
18943 19869
10969 13299
12967 11273
10158 6765
10957 17360
15874 20587
7064 6765
12477 12477
7064 6768
7470 23023
6763 9274
7064 6764
15444 14576
11964 9386
17234 13299
15706 15706
9381 7885
9306 7819
13507 9386
10599 8998
14444 13446
25528 25226
16152 8774
9386 13299
7444 21619
24437 24461
11860 10171
9942 11103
8270 8881
7193 6846
11716 11709
19543 20173
13834 7565
15482 7123
16368 9065
19138 9412
27321 27321
6858 14145
21752 13693
9910 14197
11820 10682
11541 8998
6858 26136
11509 9386
10957 17339
8771 13299
7260 8046
8585 7435
12743 14357
8270 8872
18194 7565
8998 12368
24317 13299
13497 8135
9381 7863
8493 8135
14809 14809
23962 22023
18566 10214
12295 19835
26910 23106
12964 7565
28476 22023
8774 17620
7555 9386
12492 8774
19590 8135
9857 13299
9412 10171
27092 11103
13299 21592
10527 8270
20399 20399
6950 9410
16394 25417
17767 16394
8423 6808
12101 9006
10857 10857
17188 17932
9386 9145
16336 10214
16142 8774
18845 10214
28139 21073
27376 27519
14533 15645
6725 10659
18995 7565
11802 8774
7703 20587
7064 6725
6805 6829
28070 21073
8935 7835
7112 6776
17762 14640
19859 21964
14807 22023
8998 14960
15658 15596
10947 10070
10490 9014
13654 13208
21420 13099
22740 8774
16217 15822
12617 12115
28508 23261
19178 19178
11840 11767
10473 10537
17385 18203
12528 9194
8159 14001
11676 8774
19645 17324
14440 13835
8135 13813
7158 8533
16423 8135
14476 8774
14529 14850
7784 10171
22767 22767
11802 11802
7233 7233
17534 9386
13766 7565
7753 7848
21345 21345
8490 9437
22521 10171
12795 12377
8423 6837
7064 6747
24279 7565
23106 27873
7064 6745
8524 7374
17320 27905
7064 6740
17301 7898
12101 9014
17189 17932
8355 6802
21009 20389
10663 9274
7249 9479
15356 12352
13922 7123
7762 9014
12895 9145
13490 19500
23352 7737
14640 16337
13507 9363
8639 7565
18566 22230
16076 25936
16076 25935
6805 6858
7211 16394
13335 11103
7731 14785
7763 11709
21344 21318
6776 17472
17320 9006
8530 20635
15984 8135
15924 6802
22901 22901
19312 20738
15492 9387
17813 16967
14529 14879
19686 19422
19724 14879
9014 7466
15408 14640
14105 10214
7074 6722
11092 8046
12221 7565
6805 6805
8527 16227
10521 10672
8033 6920
9274 22427
19158 9006
12740 12115
9014 7484
20099 21908
15936 15596
8201 9013
8201 9014
10214 13273
8554 11469
14585 13693
28046 16076
26189 21987
13813 14034
9601 9701
6805 16529
11767 7019
21785 22603
25422 15940
8303 8303
8341 7565
8612 9524
26149 16227
15549 8135
6808 7730
6926 15714
9857 13208
13002 9640
11755 11292
9014 7489
18941 17652
7729 7902
16862 7885
14809 14879
15005 13299
28044 28044
16881 9006
7064 6704
12181 12181
12181 12180
6805 6808
13353 12615
12623 19912
10388 22023
17154 7278
10214 13299
16697 16697
28551 16394
13280 9065
20642 11868
15539 8135
10214 13292
11849 27209
13273 17732
12528 12528
14494 23877
10698 6918
28044 28053
26374 26374
10601 28554
7064 6707
10601 28553
6805 6813
14186 14034
8545 7898
7701 9386
24024 9386
17681 17590
8130 8215
8836 7454
10171 8275
15145 23224
9329 8774
12374 12374
12845 12404
18004 7565
23592 10663
12526 12502
11092 11025
7274 10606
10206 10431
9730 9722
12834 9014
11124 12669
16134 9273
20642 21034
14419 11702
6844 16227
28698 18566
21231 15449
7617 6829
12974 7737
6808 7726
25142 25142
9730 9713
15596 17105
14970 14970
25905 21049
22114 19500
8065 9511
18298 9386
15073 10171
6741 6755
13795 13424
12526 12526
21520 9878
7044 10786
12913 13345
7074 6740
28193 20136
22740 8946
9014 7201
16278 16278
8932 6765
13581 22023
7658 6808
13337 13337
8603 11542
8392 7819
12285 12304
23791 23106
25969 14576
11545 10171
15126 14879
14353 13835
7617 6805
9014 9878
17769 21973
19254 8774
8680 8423
7158 8817
10107 8774
9376 9376
7158 8818
16267 8478
9014 7211
7758 9386
7617 6808
17831 13299
20705 7943
8934 9014
13851 8946
19599 19599
7274 10640
7617 6883
14809 7565
9601 7123
16967 23877
16966 9878
19795 13922
18475 9123
11692 13208
20372 8774
8657 6753
12725 15646
8282 9014
9376 9381
26655 16394
12232 12232
17762 7565
19223 8135
23234 19912
7819 13220
14354 13675
12615 12594
9103 7885
17472 18520
18751 17339
16028 15361
18008 14034
6985 6762
6838 9878
8562 6776
20136 21073
9123 7943
17174 9162
27019 27857
21863 7701
23950 26371
15239 15239
14234 14234
8711 10171
9103 7898
22434 22023
13059 9878
7225 12014
19138 20587
12497 11273
11608 10735
7617 6864
15584 10171
7885 10728
14462 14473
12564 10171
12814 9386
22686 13299
15336 13693
20169 20169
13099 13099
12508 11103
25969 14529
7305 6909
16886 16886
8693 9014
21511 17472
9386 13520
6741 6725
7898 7664
28456 23667
13657 9878
8772 13163
8280 8983
18898 19248
6743 9870
12374 12316
11124 12652
28693 28397
11124 12650
14448 17652
7380 6926
22655 7565
11283 11273
9479 6808
10610 10610
18048 8774
27554 17339
9695 10969
8946 14034
9594 9594
22623 22623
17640 8423
7991 7991
17711 18611
11771 9386
17385 8946
11958 8998
7847 7374
10076 7019
13508 7565
27581 22023
10070 7211
16076 9194
14250 11103
10438 10438
12896 10663
14971 9023
24862 15940
19912 22599
13834 7416
16374 12693
22064 20587
20328 6725
9370 9141
10585 13456
15119 8946
10610 10606
8772 9878
7565 15029
14083 7565
7565 15028
9878 14034
9065 11792
6794 7064
14271 14271
16118 17339
14604 16510
14828 13299
10080 7565
6846 6909
11157 8925
7382 13693
19732 19732
13759 13759
13931 13931
6926 13299
12625 20404
9640 20136
6731 6936
7087 7388
8990 7898
6731 6932
18408 13299
23127 16394
7036 14034
9239 22460
28214 9386
23210 24113
26688 7416
11693 7435
9509 7565
17005 15731
13424 13693
6740 8216
12364 6918
21029 21029
10663 10735
17114 7565
6755 16227
21704 17361
13730 20941
10728 7435
12539 7198
19158 21615
12834 9065
16076 9162
7576 7435
7885 10784
7658 6858
11292 9014
21936 19500
10880 9014
16291 13299
8812 8135
13379 6802
13490 22761
7617 6802
21432 21432
19878 10701
9386 13583
26293 17339
6785 11445
10610 10659
10331 24800
11103 13905
13424 11026
15443 14640
20674 20674
10969 13693
7701 17620
20022 17664
9159 9386
22278 8946
13740 13299
22231 8774
11475 9006
8603 11522
17896 21341
7860 26149
17364 8135
8946 14001
10171 8229
18336 9386
10610 10647
8149 9014
14086 8774
22387 22023
14646 9878
21753 13730
16515 14576
17339 11103
10331 24816
9386 13575
10969 13675
21803 15940
13693 13220
7036 7565
17167 16967
10610 10672
17339 13795
10904 10902
10610 8774
10171 8216
17671 12479
15404 8774
10904 10904
11313 8774
7216 8946
8135 13575
20418 9386
24509 9386
10331 9932
14488 19720
19251 10171
13790 9878
11475 9023
12667 10214
12332 10171
11328 10904
9065 7885
7020 7902
10957 17620
10610 10663
22151 19500
6753 7045
7885 19140
19731 17652
11206 11835
9730 10171
13703 15940
22731 23423
10610 22644
13693 13208
9386 13599
16863 11103
21803 15935
28482 15449
9553 9553
11958 8946
12526 8774
8745 8867
20357 17758
10521 10521
18258 7374
14057 12203
24907 24908
20206 14807
7019 8598
14778 13693
13002 13299
13038 10171
13424 11103
7956 7726
13002 9386
12945 12945
9366 9014
8774 17558
28104 22023
10228 9386
19683 17339
13093 9032
16536 17620
11774 22276
12528 12269
10601 14050
22784 7565
8527 8321
27957 16076
18541 18541
8270 8774
21849 20587
10613 10171
7221 10171
22485 10857
8774 17560
7777 18293
7898 17924
15586 14576
6852 12971
22658 8774
23877 9386
7416 14529
20228 8135
24623 19500
20136 11617
8859 8202
19233 8006
6869 7762
10371 9261
10055 10171
7301 7301
11283 11200
22625 20136
7193 6925
12758 12115
13743 6704
16482 7819
11094 11094
8048 8076
9191 6765
13655 15596
22101 8135
13810 8135
17870 17677
12230 9261
16858 7565
15128 8135
7064 11840
10055 10175
27147 27143
19665 18293
19381 16394
12458 8946
16233 9381
27461 27463
14895 10998
18635 11518
6838 7193
18428 14292
7193 6983
7996 7064
16827 13922
9730 7198
9014 7198
15123 10171
25706 17339
13759 13693
28186 28186
9014 7193
11801 11761
7274 7898
6926 9386
18336 22023
9032 14529
7655 10904
23187 19500
16291 8584
18597 18597
14327 8774
8998 14640
8402 8326
6963 15763
7274 7885
7374 19500
19719 8774
23915 7565
7461 7898
27613 11103
11930 11200
22839 11108
26050 10171
20587 17620
7716 6918
28571 17339
17320 13299
9835 12529
25336 25336
8270 8766
11964 9014
10076 13208
16827 25936
8326 9162
7241 13299
17249 9942
17836 9878
21009 20074
6731 6858
11234 8006
21655 17620
13693 13299
8135 13507
9479 6918
7609 7102
12116 6808
15658 15658
9138 9138
7277 10171
6858 14034
21417 9386
6726 12992
9878 26149
8060 7885
10331 24797
19196 8774
16076 9213
26965 11448
9065 11770
8258 9387
14575 8774
17493 20081
6725 10904
6782 11920
21621 21621
13654 13575
18825 9386
21937 20349
22521 22023
13735 10214
13970 13075
8489 8337
12691 12115
18203 17385
9274 10353
14405 8946
19686 19500
16195 9387
7565 9685
6731 13299
16105 22023
17320 15805
7074 6802
8398 9864
10331 10171
11269 7898
7730 6808
7617 6799
17888 17888
7123 14001
15449 14034
16428 14576
16872 7565
20200 20416
9014 7158
9048 6802
21399 21403
11092 11092
14881 14881
23877 22023
13617 13617
22207 12331
13178 10663
24119 9386
11335 11335
9014 7176
7123 14034
22617 14070
19814 26149
14635 13299
11767 9752
25268 26149
7082 22023
18422 8774
18138 18138
25824 9386
9160 8774
14057 14807
8790 6765
14640 16227
8873 25444
15914 14640
8639 9878
6722 9014
16070 9386
11209 11397
14823 23877
11838 10663
21488 21488
28447 17339
24172 23689
23032 10214
10345 8974
6763 10214
17932 13654
16394 23106
26185 16076
7753 7741
20402 15940
11795 11092
15849 13208
12528 12203
9941 8774
7617 6776
10707 9274
22298 22084
11840 11429
8270 8712
8638 9014
9014 7184
12352 23106
19693 13299
19831 15646
15098 13098
9014 7182
20496 17896
8465 9014
9006 10792
6808 7664
9006 20107
25268 26162
15675 9261
11303 14360
26037 13299
7819 13299
27479 9162
11792 7885
8079 8601
10443 8774
16556 7485
24172 6918
18527 10214
9014 7102
11103 23261
17534 14405
18206 20587
14879 9032
11851 16394
9811 8033
14528 10171
21704 19912
13633 12743
24172 23667
17083 15596
25611 9386
8033 6802
15936 13299
26227 7898
21334 15940
15849 15849
9584 7565
23950 7885
16812 13299
21785 7565
14640 18855
7082 10009
8033 6808
18063 13299
7753 7754
9690 8774
14901 15396
7753 7755
13177 10214
9412 6918
14879 9006
17105 11448
16988 14879
14717 12963
9065 11702
15673 14576
27184 27004
9251 9014
26041 26041
6872 9752
20693 18374
22298 22023
16866 13299
9123 16394
9553 22761
6808 7615
15844 13693
21755 15540
16658 14405
14211 13693
9006 22731
19912 9386
11913 9386
16536 17640
24410 18566
17681 17681
8341 9878
16394 11103
12359 8774
20914 8135
23106 27558
15166 14286
19907 18566
13164 14575
22519 21073
12963 9014
9730 9775
14077 13299
15527 11792
10788 9386
7305 6858
11226 10171
14604 14034
22573 22573
10761 9032
26183 26183
14998 9006
6950 7071
10218 9065
6906 7416
16146 14576
13163 24588
7102 15883
12677 9006
16722 11103
6781 21597
14037 11103
14488 20608
10076 9718
21977 10388
26202 19500
18879 8135
15383 9386
25485 18566
14405 8774
20099 9386
13671 9878
7617 6710
22731 25905
10316 13835
17074 22042
11103 11475
8652 16408
10578 10578
8680 8527
10989 14576
16936 16936
17634 10171
26664 10171
9014 7318
17787 17640
17339 23241
14515 14001
15145 11103
16826 13654
23033 14879
12115 17640
11652 11200
10171 8135
26188 9386
9932 27010
7617 6704
27662 21498
9123 7898
10585 9942
13795 15964
25752 23106
11898 11273
10727 9014
8945 9867
10388 10388
10140 10009
7168 8355
7898 7726
10791 24428
11209 11209
10171 18454
23106 27595
22218 19500
7444 6808
21612 8774
24172 6802
9123 7885
28167 15449
19724 14526
18219 15835
18459 6802
8600 6829
16260 8135
10171 8129
13795 15977
10304 17896
14604 14071
25593 22731
7835 6918
7887 10728
28658 28397
17859 8135
11414 9014
6838 7102
9496 7819
10560 10351
11103 11448
10663 9006
26069 22150
7617 6765
10877 7102
7617 6763
15623 14034
23192 8774
11103 7374
12232 12115
11496 14777
13795 15940
11092 11103
26771 11103
7565 17758
27232 13299
7305 6808
24561 24563
21919 21704
12615 12479
19345 9386
7305 6805
10388 10323
21449 21472
11103 7389
7410 7232
14565 10214
15244 9387
11962 10663
10701 9878
6776 17640
8276 8774
26771 23106
7158 8760
18985 19009
17795 13693
7617 6753
10663 9014
26042 16076
18125 23877
6846 6846
11496 7416
11787 9006
19500 15449
17379 15940
9237 9237
22814 22731
22639 20418
7892 7794
7617 6740
26795 26715
13815 16394
8928 8928
7232 10957
11475 11475
7617 6742
18475 10950
12093 10171
19814 26195
11840 11575
14079 7374
7565 17779
17335 6802
7789 9878
13888 8774
11278 9006
8527 16076
7692 6753
6838 9730
22605 21592
13988 13299
28521 20136
16447 7565
7380 6802
7898 7784
26025 17339
7232 10965
9724 6808
27080 27080
20385 14879
19894 18566
8361 7398
8946 16723
6822 7565
7074 6893
7813 8337
16382 15029
7380 6805
17991 14640
10415 9162
8076 7532
23394 16076
9878 14169
7898 7794
16422 12615
6846 6808
10957 17557
7759 7755
14405 15935
14079 7398
18643 18643
11129 7435
15719 9386
7692 6776
21018 15449
14841 10171
27938 20600
7416 14576
8035 7565
14197 9006
6762 10728
19130 15999
22893 22023
9094 9081
12508 13874
21307 21174
13264 10171
14042 14042
9386 13490
16291 8774
27334 13299
9386 13497
18883 22023
13693 13386
12160 8998
16476 10660
16271 14960
7346 6808
15640 15596
8507 8533
18787 16227
12225 11767
22346 22346
13104 8774
12032 11840
9667 13129
8774 17495
15497 24704
12081 14197
25669 11103
8853 8258
10080 26149
23768 23768
10728 7565
10701 7232
12282 10171
18475 10904
6763 9013
8033 6781
27513 27513
6883 7617
14328 21931
27588 26149
25144 25144
7885 19060
13508 7435
7885 10660
21458 9386
14057 14785
7434 15731
8806 7898
15658 15822
12374 12289
7345 13907
16199 10214
10029 6765
8507 8517
