"id" ;"class" ;"class2"
10434 ;top_5_10 ;outstanding
14130 ;top_5_10 ;outstanding
20349 ;top_5_10 ;outstanding
7807 ;top_5_10 ;outstanding
13490 ;top_5_10 ;outstanding
9103 ;top_5_10 ;outstanding
13905 ;top_5_10 ;outstanding
14533 ;top_5_10 ;outstanding
24410 ;top_5_10 ;outstanding
27143 ;top_5_10 ;outstanding
7651 ;top_5_10 ;outstanding
12156 ;top_5_10 ;outstanding
23777 ;top_5_10 ;outstanding
8584 ;top_5_10 ;outstanding
13039 ;top_5_10 ;outstanding
16866 ;top_5_10 ;outstanding
14897 ;top_5_10 ;outstanding
6859 ;top_5_10 ;outstanding
12240 ;top_5_10 ;outstanding
10733 ;top_5_10 ;outstanding
7243 ;top_5_10 ;outstanding
21984 ;top_5_10 ;outstanding
26604 ;top_5_10 ;outstanding
6983 ;top_5_10 ;outstanding
8280 ;top_5_10 ;outstanding
11496 ;top_5_10 ;outstanding
16583 ;top_5_10 ;outstanding
11761 ;top_5_10 ;outstanding
28128 ;top_5_10 ;outstanding
7996 ;top_5_10 ;outstanding
17767 ;top_5_10 ;outstanding
19349 ;top_5_10 ;outstanding
18937 ;top_5_10 ;outstanding
7228 ;top_5_10 ;outstanding
14214 ;top_5_10 ;outstanding
10788 ;top_5_10 ;outstanding
14791 ;top_5_10 ;outstanding
7422 ;top_5_10 ;outstanding
7261 ;top_5_10 ;outstanding
7262 ;top_5_10 ;outstanding
17385 ;top_5_10 ;outstanding
22994 ;top_5_10 ;outstanding
16440 ;top_5_10 ;outstanding
10515 ;top_5_10 ;outstanding
13825 ;top_5_10 ;outstanding
16719 ;top_5_10 ;outstanding
18560 ;top_10_15 ;outstanding
9553 ;top_10_15 ;outstanding
23436 ;top_10_15 ;outstanding
12991 ;top_10_15 ;outstanding
9470 ;top_10_15 ;outstanding
25859 ;top_10_15 ;outstanding
14488 ;top_10_15 ;outstanding
10543 ;top_10_15 ;outstanding
17160 ;top_10_15 ;outstanding
6717 ;top_10_15 ;outstanding
10394 ;top_10_15 ;outstanding
6853 ;top_10_15 ;outstanding
11093 ;top_10_15 ;outstanding
10873 ;top_10_15 ;outstanding
8465 ;top_10_15 ;outstanding
28580 ;top_10_15 ;outstanding
19422 ;top_10_15 ;outstanding
14720 ;top_10_15 ;outstanding
9964 ;top_10_15 ;outstanding
16936 ;top_10_15 ;outstanding
12181 ;top_10_15 ;outstanding
6949 ;top_10_15 ;outstanding
7967 ;top_10_15 ;outstanding
13175 ;top_10_15 ;outstanding
23224 ;top_10_15 ;outstanding
7124 ;top_10_15 ;outstanding
14025 ;top_10_15 ;outstanding
12950 ;top_10_15 ;outstanding
8437 ;top_10_15 ;outstanding
7299 ;top_10_15 ;outstanding
7166 ;top_10_15 ;outstanding
20169 ;top_10_15 ;outstanding
9397 ;top_10_15 ;outstanding
12491 ;top_10_15 ;outstanding
12918 ;top_10_15 ;outstanding
9421 ;top_10_15 ;outstanding
14415 ;top_10_15 ;outstanding
19227 ;top_10_15 ;outstanding
14464 ;top_10_15 ;outstanding
10851 ;top_10_15 ;outstanding
26121 ;top_10_15 ;outstanding
11969 ;top_10_15 ;outstanding
8593 ;top_10_15 ;outstanding
17823 ;top_10_15 ;outstanding
16152 ;top_10_15 ;outstanding
28063 ;top_20 ;outstanding
17203 ;top_20 ;outstanding
11572 ;top_20 ;outstanding
14423 ;top_20 ;outstanding
16881 ;top_20 ;outstanding
7731 ;top_20 ;outstanding
16832 ;top_20 ;outstanding
9827 ;top_20 ;outstanding
13715 ;top_20 ;outstanding
21114 ;top_20 ;outstanding
12954 ;top_20 ;outstanding
6939 ;top_20 ;outstanding
8836 ;top_20 ;outstanding
21058 ;top_20 ;outstanding
7302 ;top_20 ;outstanding
21809 ;top_20 ;outstanding
8746 ;top_20 ;outstanding
7988 ;top_20 ;outstanding
8148 ;top_20 ;outstanding
11374 ;top_20 ;outstanding
15651 ;top_20 ;outstanding
26209 ;top_20 ;outstanding
12503 ;top_20 ;outstanding
12664 ;top_20 ;outstanding
14401 ;top_20 ;outstanding
7698 ;top_20 ;outstanding
10773 ;top_20 ;outstanding
14314 ;top_20 ;outstanding
11485 ;top_20 ;outstanding
13563 ;top_20 ;outstanding
16068 ;top_20 ;outstanding
28447 ;top_20 ;outstanding
11111 ;top_20 ;outstanding
11384 ;top_20 ;outstanding
10232 ;top_20 ;outstanding
9002 ;top_20 ;outstanding
9796 ;top_20 ;outstanding
7593 ;top_20 ;outstanding
7206 ;top_20 ;outstanding
15185 ;top_20 ;outstanding
27932 ;top_20 ;outstanding
16248 ;top_20 ;outstanding
27966 ;top_20 ;outstanding
17496 ;top_20 ;outstanding
22322 ;top_20 ;outstanding
23216 ;top_20 ;outstanding
18298 ;top_20 ;outstanding
12978 ;top_20 ;outstanding
8662 ;top_20 ;outstanding
14566 ;top_20 ;outstanding
14998 ;top_20 ;outstanding
9078 ;top_20 ;outstanding
9286 ;top_20 ;outstanding
17863 ;top_20 ;outstanding
12621 ;top_20 ;outstanding
12842 ;top_20 ;outstanding
8716 ;top_20 ;outstanding
8101 ;top_20 ;outstanding
7409 ;top_20 ;outstanding
19083 ;top_20 ;outstanding
9035 ;top_20 ;outstanding
6930 ;top_20 ;outstanding
28606 ;top_20 ;outstanding
15207 ;top_20 ;outstanding
17964 ;top_20 ;outstanding
15921 ;top_20 ;outstanding
17832 ;top_20 ;outstanding
8042 ;ordinary ;ordinary
7372 ;ordinary ;ordinary
9971 ;ordinary ;ordinary
8354 ;ordinary ;ordinary
14189 ;ordinary ;ordinary
14841 ;ordinary ;ordinary
15298 ;ordinary ;ordinary
25306 ;ordinary ;ordinary
16447 ;ordinary ;ordinary
7786 ;ordinary ;ordinary
26069 ;ordinary ;ordinary
20737 ;ordinary ;ordinary
25011 ;ordinary ;ordinary
20564 ;ordinary ;ordinary
17380 ;ordinary ;ordinary
22893 ;ordinary ;ordinary
14790 ;ordinary ;ordinary
26401 ;ordinary ;ordinary
9263 ;ordinary ;ordinary
16118 ;ordinary ;ordinary
12506 ;ordinary ;ordinary
15187 ;ordinary ;ordinary
13328 ;ordinary ;ordinary
8443 ;ordinary ;ordinary
13753 ;ordinary ;ordinary
7316 ;ordinary ;ordinary
9231 ;ordinary ;ordinary
10997 ;ordinary ;ordinary
12421 ;ordinary ;ordinary
8433 ;ordinary ;ordinary
7659 ;ordinary ;ordinary
10557 ;ordinary ;ordinary
18048 ;ordinary ;ordinary
20316 ;ordinary ;ordinary
8138 ;ordinary ;ordinary
23401 ;ordinary ;ordinary
16977 ;ordinary ;ordinary
9048 ;ordinary ;ordinary
10794 ;ordinary ;ordinary
16086 ;ordinary ;ordinary
11490 ;ordinary ;ordinary
17430 ;ordinary ;ordinary
11588 ;ordinary ;ordinary
21610 ;ordinary ;ordinary
21558 ;ordinary ;ordinary
21231 ;ordinary ;ordinary
14078 ;ordinary ;ordinary
8600 ;ordinary ;ordinary
13128 ;ordinary ;ordinary
14902 ;ordinary ;ordinary
23726 ;ordinary ;ordinary
7791 ;ordinary ;ordinary
17811 ;ordinary ;ordinary
7248 ;ordinary ;ordinary
21472 ;ordinary ;ordinary
7357 ;ordinary ;ordinary
19203 ;ordinary ;ordinary
12798 ;ordinary ;ordinary
7465 ;ordinary ;ordinary
8429 ;ordinary ;ordinary
10772 ;ordinary ;ordinary
13697 ;ordinary ;ordinary
27873 ;ordinary ;ordinary
19050 ;ordinary ;ordinary
7273 ;ordinary ;ordinary
22981 ;ordinary ;ordinary
7861 ;ordinary ;ordinary
17901 ;ordinary ;ordinary
26705 ;ordinary ;ordinary
15006 ;ordinary ;ordinary
27585 ;ordinary ;ordinary
8951 ;ordinary ;ordinary
22545 ;ordinary ;ordinary
11839 ;ordinary ;ordinary
9501 ;ordinary ;ordinary
7467 ;ordinary ;ordinary
7572 ;ordinary ;ordinary
6917 ;ordinary ;ordinary
8559 ;ordinary ;ordinary
14411 ;ordinary ;ordinary
14639 ;ordinary ;ordinary
21831 ;ordinary ;ordinary
23422 ;ordinary ;ordinary
18160 ;ordinary ;ordinary
8679 ;ordinary ;ordinary
25477 ;ordinary ;ordinary
15017 ;ordinary ;ordinary
17077 ;ordinary ;ordinary
23791 ;ordinary ;ordinary
19709 ;ordinary ;ordinary
26183 ;ordinary ;ordinary
11605 ;ordinary ;ordinary
23550 ;ordinary ;ordinary
12103 ;ordinary ;ordinary
9877 ;ordinary ;ordinary
10058 ;ordinary ;ordinary
10527 ;ordinary ;ordinary
8656 ;ordinary ;ordinary
10716 ;ordinary ;ordinary
23191 ;ordinary ;ordinary
23280 ;ordinary ;ordinary
18842 ;ordinary ;ordinary
8882 ;ordinary ;ordinary
23129 ;ordinary ;ordinary
25796 ;ordinary ;ordinary
23079 ;ordinary ;ordinary
8007 ;ordinary ;ordinary
20721 ;ordinary ;ordinary
8706 ;ordinary ;ordinary
15239 ;ordinary ;ordinary
16423 ;ordinary ;ordinary
7798 ;ordinary ;ordinary
9369 ;ordinary ;ordinary
19251 ;ordinary ;ordinary
19963 ;ordinary ;ordinary
10947 ;ordinary ;ordinary
15237 ;ordinary ;ordinary
10973 ;ordinary ;ordinary
18067 ;ordinary ;ordinary
16457 ;ordinary ;ordinary
11085 ;ordinary ;ordinary
11335 ;ordinary ;ordinary
9301 ;ordinary ;ordinary
7377 ;ordinary ;ordinary
13092 ;ordinary ;ordinary
13183 ;ordinary ;ordinary
14071 ;ordinary ;ordinary
10626 ;ordinary ;ordinary
22064 ;ordinary ;ordinary
10908 ;ordinary ;ordinary
8809 ;ordinary ;ordinary
11065 ;ordinary ;ordinary
17014 ;ordinary ;ordinary
21408 ;ordinary ;ordinary
15488 ;ordinary ;ordinary
17338 ;ordinary ;ordinary
18955 ;ordinary ;ordinary
27209 ;ordinary ;ordinary
17989 ;ordinary ;ordinary
22636 ;ordinary ;ordinary
23047 ;ordinary ;ordinary
12587 ;ordinary ;ordinary
12685 ;ordinary ;ordinary
9717 ;ordinary ;ordinary
13086 ;ordinary ;ordinary
13458 ;ordinary ;ordinary
13558 ;ordinary ;ordinary
13676 ;ordinary ;ordinary
10366 ;ordinary ;ordinary
10381 ;ordinary ;ordinary
8704 ;ordinary ;ordinary
18991 ;ordinary ;ordinary
22869 ;ordinary ;ordinary
19821 ;ordinary ;ordinary
14341 ;ordinary ;ordinary
17725 ;ordinary ;ordinary
22747 ;ordinary ;ordinary
9052 ;ordinary ;ordinary
9296 ;ordinary ;ordinary
21120 ;ordinary ;ordinary
15914 ;ordinary ;ordinary
18251 ;ordinary ;ordinary
12712 ;ordinary ;ordinary
8385 ;ordinary ;ordinary
13661 ;ordinary ;ordinary
13723 ;ordinary ;ordinary
10231 ;ordinary ;ordinary
15668 ;ordinary ;ordinary
24119 ;ordinary ;ordinary
11028 ;ordinary ;ordinary
28593 ;ordinary ;ordinary
17532 ;ordinary ;ordinary
17961 ;ordinary ;ordinary
26354 ;ordinary ;ordinary
25164 ;ordinary ;ordinary
15751 ;ordinary ;ordinary
24589 ;ordinary ;ordinary
24380 ;ordinary ;ordinary
19940 ;ordinary ;ordinary
21752 ;ordinary ;ordinary
24916 ;ordinary ;ordinary
21681 ;ordinary ;ordinary
23855 ;ordinary ;ordinary
20456 ;ordinary ;ordinary
12553 ;ordinary ;ordinary
12576 ;ordinary ;ordinary
16561 ;ordinary ;ordinary
9765 ;ordinary ;ordinary
22018 ;ordinary ;ordinary
9900 ;ordinary ;ordinary
9917 ;ordinary ;ordinary
17008 ;ordinary ;ordinary
27476 ;ordinary ;ordinary
8476 ;ordinary ;ordinary
21354 ;ordinary ;ordinary
19488 ;ordinary ;ordinary
8518 ;ordinary ;ordinary
18738 ;ordinary ;ordinary
19138 ;ordinary ;ordinary
15968 ;ordinary ;ordinary
18715 ;ordinary ;ordinary
14239 ;ordinary ;ordinary
22882 ;ordinary ;ordinary
28214 ;ordinary ;ordinary
24000 ;ordinary ;ordinary
15315 ;ordinary ;ordinary
28217 ;ordinary ;ordinary
16763 ;ordinary ;ordinary
20453 ;ordinary ;ordinary
22561 ;ordinary ;ordinary
7853 ;ordinary ;ordinary
22544 ;ordinary ;ordinary
7972 ;ordinary ;ordinary
13482 ;ordinary ;ordinary
14600 ;ordinary ;ordinary
11934 ;ordinary ;ordinary
20165 ;ordinary ;ordinary
15599 ;ordinary ;ordinary
16397 ;ordinary ;ordinary
20195 ;ordinary ;ordinary
11981 ;ordinary ;ordinary
12014 ;ordinary ;ordinary
12044 ;ordinary ;ordinary
20427 ;ordinary ;ordinary
20488 ;ordinary ;ordinary
15411 ;ordinary ;ordinary
16915 ;ordinary ;ordinary
12404 ;ordinary ;ordinary
12411 ;ordinary ;ordinary
20720 ;ordinary ;ordinary
12656 ;ordinary ;ordinary
12694 ;ordinary ;ordinary
12841 ;ordinary ;ordinary
12867 ;ordinary ;ordinary
12916 ;ordinary ;ordinary
13016 ;ordinary ;ordinary
13044 ;ordinary ;ordinary
9875 ;ordinary ;ordinary
9924 ;ordinary ;ordinary
13316 ;ordinary ;ordinary
13336 ;ordinary ;ordinary
17129 ;ordinary ;ordinary
17908 ;ordinary ;ordinary
7133 ;ordinary ;ordinary
21833 ;ordinary ;ordinary
13749 ;ordinary ;ordinary
16361 ;ordinary ;ordinary
15991 ;ordinary ;ordinary
13809 ;ordinary ;ordinary
10317 ;ordinary ;ordinary
14123 ;ordinary ;ordinary
14159 ;ordinary ;ordinary
8581 ;ordinary ;ordinary
14233 ;ordinary ;ordinary
22408 ;ordinary ;ordinary
10519 ;ordinary ;ordinary
17990 ;ordinary ;ordinary
22770 ;ordinary ;ordinary
14800 ;ordinary ;ordinary
14829 ;ordinary ;ordinary
25024 ;ordinary ;ordinary
10848 ;ordinary ;ordinary
7743 ;ordinary ;ordinary
25411 ;ordinary ;ordinary
7750 ;ordinary ;ordinary
25965 ;ordinary ;ordinary
27224 ;ordinary ;ordinary
23787 ;ordinary ;ordinary
24844 ;ordinary ;ordinary
15985 ;ordinary ;ordinary
27065 ;ordinary ;ordinary
16041 ;ordinary ;ordinary
25828 ;ordinary ;ordinary
15355 ;ordinary ;ordinary
18915 ;ordinary ;ordinary
16467 ;ordinary ;ordinary
18952 ;ordinary ;ordinary
17344 ;ordinary ;ordinary
19090 ;ordinary ;ordinary
24760 ;ordinary ;ordinary
26046 ;ordinary ;ordinary
25970 ;ordinary ;ordinary
23424 ;ordinary ;ordinary
15645 ;ordinary ;ordinary
15702 ;ordinary ;ordinary
6980 ;ordinary ;ordinary
26275 ;ordinary ;ordinary
19361 ;ordinary ;ordinary
18547 ;ordinary ;ordinary
11287 ;ordinary ;ordinary
11343 ;ordinary ;ordinary
9028 ;ordinary ;ordinary
7880 ;ordinary ;ordinary
11494 ;ordinary ;ordinary
11515 ;ordinary ;ordinary
19839 ;ordinary ;ordinary
9157 ;ordinary ;ordinary
20600 ;ordinary ;ordinary
28006 ;ordinary ;ordinary
8865 ;ordinary ;ordinary
28040 ;ordinary ;ordinary
17833 ;ordinary ;ordinary
7644 ;ordinary ;ordinary
8501 ;ordinary ;ordinary
27321 ;ordinary ;ordinary
12617 ;ordinary ;ordinary
27938 ;ordinary ;ordinary
17850 ;ordinary ;ordinary
21977 ;ordinary ;ordinary
8940 ;ordinary ;ordinary
14419 ;ordinary ;ordinary
15227 ;ordinary ;ordinary
13074 ;ordinary ;ordinary
18889 ;ordinary ;ordinary
16089 ;ordinary ;ordinary
10278 ;ordinary ;ordinary
15524 ;ordinary ;ordinary
18754 ;ordinary ;ordinary
11633 ;ordinary ;ordinary
7484 ;ordinary ;ordinary
12514 ;ordinary ;ordinary
10517 ;ordinary ;ordinary
27531 ;ordinary ;ordinary
19938 ;ordinary ;ordinary
24869 ;ordinary ;ordinary
28044 ;ordinary ;ordinary
19194 ;ordinary ;ordinary
8866 ;ordinary ;ordinary
16311 ;ordinary ;ordinary
13940 ;ordinary ;ordinary
23098 ;ordinary ;ordinary
19915 ;ordinary ;ordinary
14476 ;ordinary ;ordinary
26609 ;ordinary ;ordinary
10228 ;ordinary ;ordinary
20666 ;ordinary ;ordinary
16894 ;ordinary ;ordinary
27599 ;ordinary ;ordinary
25515 ;ordinary ;ordinary
9486 ;ordinary ;ordinary
12301 ;ordinary ;ordinary
7402 ;ordinary ;ordinary
12388 ;ordinary ;ordinary
16541 ;ordinary ;ordinary
7448 ;ordinary ;ordinary
21630 ;ordinary ;ordinary
16564 ;ordinary ;ordinary
16035 ;ordinary ;ordinary
11616 ;ordinary ;ordinary
23592 ;ordinary ;ordinary
15076 ;ordinary ;ordinary
15819 ;ordinary ;ordinary
23348 ;ordinary ;ordinary
17170 ;ordinary ;ordinary
21642 ;ordinary ;ordinary
15250 ;ordinary ;ordinary
17629 ;ordinary ;ordinary
20454 ;ordinary ;ordinary
14489 ;ordinary ;ordinary
28376 ;ordinary ;ordinary
8050 ;ordinary ;ordinary
14051 ;ordinary ;ordinary
27671 ;ordinary ;ordinary
15191 ;ordinary ;ordinary
7975 ;ordinary ;ordinary
15294 ;ordinary ;ordinary
12163 ;ordinary ;ordinary
12569 ;ordinary ;ordinary
14109 ;ordinary ;ordinary
15538 ;ordinary ;ordinary
17581 ;ordinary ;ordinary
9945 ;ordinary ;ordinary
28125 ;ordinary ;ordinary
7780 ;ordinary ;ordinary
16895 ;ordinary ;ordinary
11414 ;ordinary ;ordinary
17016 ;ordinary ;ordinary
12304 ;ordinary ;ordinary
6978 ;ordinary ;ordinary
22181 ;ordinary ;ordinary
18897 ;ordinary ;ordinary
10559 ;ordinary ;ordinary
27327 ;ordinary ;ordinary
23585 ;ordinary ;ordinary
9870 ;ordinary ;ordinary
13528 ;ordinary ;ordinary
9104 ;ordinary ;ordinary
13534 ;ordinary ;ordinary
21793 ;ordinary ;ordinary
16560 ;ordinary ;ordinary
14679 ;ordinary ;ordinary
11215 ;ordinary ;ordinary
27673 ;ordinary ;ordinary
19825 ;ordinary ;ordinary
8136 ;ordinary ;ordinary
20999 ;ordinary ;ordinary
21845 ;ordinary ;ordinary
13688 ;ordinary ;ordinary
18358 ;ordinary ;ordinary
7650 ;ordinary ;ordinary
16183 ;ordinary ;ordinary
18313 ;ordinary ;ordinary
17865 ;ordinary ;ordinary
16497 ;ordinary ;ordinary
13363 ;ordinary ;ordinary
21922 ;ordinary ;ordinary
14916 ;ordinary ;ordinary
9962 ;ordinary ;ordinary
16200 ;ordinary ;ordinary
18852 ;ordinary ;ordinary
27366 ;ordinary ;ordinary
19674 ;ordinary ;ordinary
7928 ;ordinary ;ordinary
20211 ;ordinary ;ordinary
12510 ;ordinary ;ordinary
9939 ;ordinary ;ordinary
8974 ;ordinary ;ordinary
13325 ;ordinary ;ordinary
8367 ;ordinary ;ordinary
13434 ;ordinary ;ordinary
7549 ;ordinary ;ordinary
13592 ;ordinary ;ordinary
13669 ;ordinary ;ordinary
13977 ;ordinary ;ordinary
10494 ;ordinary ;ordinary
15316 ;ordinary ;ordinary
14606 ;ordinary ;ordinary
14814 ;ordinary ;ordinary
22559 ;ordinary ;ordinary
21753 ;ordinary ;ordinary
9712 ;ordinary ;ordinary
17582 ;ordinary ;ordinary
23035 ;ordinary ;ordinary
10340 ;ordinary ;ordinary
12424 ;ordinary ;ordinary
16274 ;ordinary ;ordinary
23801 ;ordinary ;ordinary
12339 ;ordinary ;ordinary
7724 ;ordinary ;ordinary
17907 ;ordinary ;ordinary
26327 ;ordinary ;ordinary
12744 ;ordinary ;ordinary
9816 ;ordinary ;ordinary
8947 ;ordinary ;ordinary
24247 ;ordinary ;ordinary
15874 ;ordinary ;ordinary
24563 ;ordinary ;ordinary
24623 ;ordinary ;ordinary
14979 ;ordinary ;ordinary
18679 ;ordinary ;ordinary
10933 ;ordinary ;ordinary
15274 ;ordinary ;ordinary
27976 ;ordinary ;ordinary
9101 ;ordinary ;ordinary
28702 ;ordinary ;ordinary
11102 ;ordinary ;ordinary
19921 ;ordinary ;ordinary
9441 ;ordinary ;ordinary
9444 ;ordinary ;ordinary
12504 ;ordinary ;ordinary
10176 ;ordinary ;ordinary
13973 ;ordinary ;ordinary
14866 ;ordinary ;ordinary
14657 ;ordinary ;ordinary
8636 ;ordinary ;ordinary
21399 ;ordinary ;ordinary
13038 ;ordinary ;ordinary
25530 ;ordinary ;ordinary
27190 ;ordinary ;ordinary
25900 ;ordinary ;ordinary
22128 ;ordinary ;ordinary
27343 ;ordinary ;ordinary
27382 ;ordinary ;ordinary
25142 ;ordinary ;ordinary
17050 ;ordinary ;ordinary
19223 ;ordinary ;ordinary
28037 ;ordinary ;ordinary
16034 ;ordinary ;ordinary
18408 ;ordinary ;ordinary
14985 ;ordinary ;ordinary
25678 ;ordinary ;ordinary
9214 ;ordinary ;ordinary
20930 ;ordinary ;ordinary
15336 ;ordinary ;ordinary
23127 ;ordinary ;ordinary
15828 ;ordinary ;ordinary
15848 ;ordinary ;ordinary
11894 ;ordinary ;ordinary
19684 ;ordinary ;ordinary
24199 ;ordinary ;ordinary
17554 ;ordinary ;ordinary
15897 ;ordinary ;ordinary
14723 ;ordinary ;ordinary
8717 ;ordinary ;ordinary
9656 ;ordinary ;ordinary
17933 ;ordinary ;ordinary
18006 ;ordinary ;ordinary
21581 ;ordinary ;ordinary
9522 ;ordinary ;ordinary
15314 ;ordinary ;ordinary
18246 ;ordinary ;ordinary
23410 ;ordinary ;ordinary
16028 ;ordinary ;ordinary
10977 ;ordinary ;ordinary
11951 ;ordinary ;ordinary
10847 ;ordinary ;ordinary
10302 ;ordinary ;ordinary
26113 ;ordinary ;ordinary
15676 ;ordinary ;ordinary
28346 ;ordinary ;ordinary
15153 ;ordinary ;ordinary
23915 ;ordinary ;ordinary
25395 ;ordinary ;ordinary
15475 ;ordinary ;ordinary
26297 ;ordinary ;ordinary
25538 ;ordinary ;ordinary
19665 ;ordinary ;ordinary
11916 ;ordinary ;ordinary
27094 ;ordinary ;ordinary
20512 ;ordinary ;ordinary
20980 ;ordinary ;ordinary
24990 ;ordinary ;ordinary
25387 ;ordinary ;ordinary
21789 ;ordinary ;ordinary
13858 ;ordinary ;ordinary
12358 ;ordinary ;ordinary
12319 ;ordinary ;ordinary
12575 ;ordinary ;ordinary
8246 ;ordinary ;ordinary
17777 ;ordinary ;ordinary
21606 ;ordinary ;ordinary
8372 ;ordinary ;ordinary
21714 ;ordinary ;ordinary
22054 ;ordinary ;ordinary
22193 ;ordinary ;ordinary
16973 ;ordinary ;ordinary
17406 ;ordinary ;ordinary
28117 ;ordinary ;ordinary
14447 ;ordinary ;ordinary
12460 ;ordinary ;ordinary
10396 ;ordinary ;ordinary
15156 ;ordinary ;ordinary
17215 ;ordinary ;ordinary
24231 ;ordinary ;ordinary
28168 ;ordinary ;ordinary
19622 ;ordinary ;ordinary
17921 ;ordinary ;ordinary
14439 ;ordinary ;ordinary
14719 ;ordinary ;ordinary
13266 ;ordinary ;ordinary
11015 ;ordinary ;ordinary
9940 ;ordinary ;ordinary
25362 ;ordinary ;ordinary
11058 ;ordinary ;ordinary
25642 ;ordinary ;ordinary
11091 ;ordinary ;ordinary
23504 ;ordinary ;ordinary
10185 ;ordinary ;ordinary
14889 ;ordinary ;ordinary
13417 ;ordinary ;ordinary
16037 ;ordinary ;ordinary
18741 ;ordinary ;ordinary
27459 ;ordinary ;ordinary
13262 ;ordinary ;ordinary
17668 ;ordinary ;ordinary
7661 ;ordinary ;ordinary
22451 ;ordinary ;ordinary
14089 ;ordinary ;ordinary
9650 ;ordinary ;ordinary
16110 ;ordinary ;ordinary
7929 ;ordinary ;ordinary
11393 ;ordinary ;ordinary
18995 ;ordinary ;ordinary
17824 ;ordinary ;ordinary
11812 ;ordinary ;ordinary
13269 ;ordinary ;ordinary
20119 ;ordinary ;ordinary
23545 ;ordinary ;ordinary
26773 ;ordinary ;ordinary
25597 ;ordinary ;ordinary
27934 ;ordinary ;ordinary
25523 ;ordinary ;ordinary
12260 ;ordinary ;ordinary
25397 ;ordinary ;ordinary
15405 ;ordinary ;ordinary
25486 ;ordinary ;ordinary
11365 ;ordinary ;ordinary
26796 ;ordinary ;ordinary
27565 ;ordinary ;ordinary
20129 ;ordinary ;ordinary
13377 ;ordinary ;ordinary
22704 ;ordinary ;ordinary
23119 ;ordinary ;ordinary
17685 ;ordinary ;ordinary
25063 ;ordinary ;ordinary
16951 ;ordinary ;ordinary
25742 ;ordinary ;ordinary
24195 ;ordinary ;ordinary
15855 ;ordinary ;ordinary
12340 ;ordinary ;ordinary
12311 ;ordinary ;ordinary
20877 ;ordinary ;ordinary
20880 ;ordinary ;ordinary
20495 ;ordinary ;ordinary
20125 ;ordinary ;ordinary
16789 ;ordinary ;ordinary
20882 ;ordinary ;ordinary
24213 ;ordinary ;ordinary
17739 ;ordinary ;ordinary
22649 ;ordinary ;ordinary
8604 ;ordinary ;ordinary
13385 ;ordinary ;ordinary
21150 ;ordinary ;ordinary
16750 ;ordinary ;ordinary
9096 ;ordinary ;ordinary
27447 ;ordinary ;ordinary
28471 ;ordinary ;ordinary
26688 ;ordinary ;ordinary
26756 ;ordinary ;ordinary
15089 ;ordinary ;ordinary
23110 ;ordinary ;ordinary
8944 ;ordinary ;ordinary
15650 ;ordinary ;ordinary
27480 ;ordinary ;ordinary
19100 ;ordinary ;ordinary
24403 ;ordinary ;ordinary
9568 ;ordinary ;ordinary
8386 ;ordinary ;ordinary
24372 ;ordinary ;ordinary
11247 ;ordinary ;ordinary
15469 ;ordinary ;ordinary
10622 ;ordinary ;ordinary
12761 ;ordinary ;ordinary
17722 ;ordinary ;ordinary
21213 ;ordinary ;ordinary
12856 ;ordinary ;ordinary
13401 ;ordinary ;ordinary
13617 ;ordinary ;ordinary
