"id" ;"class" ;"class2"
7703 ;top_5 ;outstanding
7429 ;top_5 ;outstanding
11448 ;top_5 ;outstanding
7305 ;top_5 ;outstanding
10957 ;top_5 ;outstanding
14083 ;top_5 ;outstanding
6950 ;top_5 ;outstanding
12161 ;top_5 ;outstanding
15130 ;top_5 ;outstanding
22701 ;top_5 ;outstanding
8141 ;top_5 ;outstanding
6910 ;top_5 ;outstanding
18898 ;top_5 ;outstanding
6731 ;top_5 ;outstanding
9479 ;top_5 ;outstanding
15540 ;top_5 ;outstanding
20081 ;top_5 ;outstanding
7762 ;top_5 ;outstanding
11109 ;top_5 ;outstanding
12528 ;top_5 ;outstanding
6707 ;top_5 ;outstanding
11092 ;top_5 ;outstanding
13424 ;top_5 ;outstanding
11168 ;top_5 ;outstanding
6985 ;top_5 ;outstanding
13851 ;top_5 ;outstanding
6728 ;top_5 ;outstanding
11044 ;top_5 ;outstanding
7230 ;top_5 ;outstanding
7044 ;top_5 ;outstanding
23501 ;top_5 ;outstanding
9695 ;top_5 ;outstanding
9727 ;top_5 ;outstanding
6909 ;top_5 ;outstanding
10672 ;top_5 ;outstanding
9464 ;top_5 ;outstanding
10080 ;top_5 ;outstanding
24579 ;top_5 ;outstanding
15120 ;top_5 ;outstanding
19317 ;top_5 ;outstanding
6838 ;top_5 ;outstanding
8014 ;top_5 ;outstanding
9932 ;top_5 ;outstanding
7604 ;top_5 ;outstanding
12913 ;top_5 ;outstanding
10857 ;top_5 ;outstanding
8274 ;top_5 ;outstanding
14386 ;top_5 ;outstanding
10786 ;top_5 ;outstanding
16827 ;top_5 ;outstanding
23023 ;top_5 ;outstanding
7947 ;top_5 ;outstanding
6742 ;top_5 ;outstanding
16676 ;top_5 ;outstanding
6747 ;top_5 ;outstanding
13163 ;top_5 ;outstanding
25936 ;top_5 ;outstanding
8711 ;top_5 ;outstanding
7475 ;top_5 ;outstanding
6938 ;top_5 ;outstanding
8350 ;top_5 ;outstanding
9410 ;top_5 ;outstanding
14960 ;top_5 ;outstanding
9504 ;top_5 ;outstanding
11328 ;top_5 ;outstanding
11617 ;top_5 ;outstanding
24172 ;top_5 ;outstanding
16806 ;top_5 ;outstanding
11692 ;top_5 ;outstanding
21987 ;top_5 ;outstanding
6794 ;top_5 ;outstanding
22795 ;top_5 ;outstanding
15935 ;top_5 ;outstanding
8176 ;top_5 ;outstanding
11820 ;top_5 ;outstanding
11313 ;top_5 ;outstanding
12035 ;top_5 ;outstanding
12650 ;top_5 ;outstanding
15964 ;top_5 ;outstanding
7214 ;top_5 ;outstanding
7398 ;top_5 ;outstanding
11124 ;top_5 ;outstanding
11298 ;top_5 ;outstanding
11709 ;top_5 ;outstanding
10585 ;top_5 ;outstanding
8674 ;top_5 ;outstanding
13922 ;top_5 ;outstanding
14807 ;top_5 ;outstanding
7297 ;top_5 ;outstanding
12392 ;top_5 ;outstanding
14405 ;top_5 ;outstanding
13537 ;top_5 ;outstanding
15244 ;top_5 ;outstanding
13379 ;top_5 ;outstanding
6913 ;top_5 ;outstanding
7802 ;top_5 ;outstanding
7137 ;top_5 ;outstanding
18726 ;top_5 ;outstanding
6830 ;top_5 ;outstanding
12963 ;top_5 ;outstanding
10606 ;top_5 ;outstanding
9409 ;top_5 ;outstanding
9640 ;top_5 ;outstanding
23045 ;top_5 ;outstanding
7837 ;top_5 ;outstanding
7200 ;top_5 ;outstanding
6883 ;top_5 ;outstanding
17896 ;top_5 ;outstanding
11278 ;top_5 ;outstanding
7238 ;top_5 ;outstanding
7333 ;top_5 ;outstanding
14687 ;top_5 ;outstanding
10353 ;top_5 ;outstanding
22023 ;top_5 ;outstanding
7325 ;top_5 ;outstanding
6807 ;top_5 ;outstanding
17320 ;top_5 ;outstanding
7591 ;top_5 ;outstanding
23713 ;top_5 ;outstanding
7588 ;top_5 ;outstanding
26371 ;top_5 ;outstanding
8535 ;top_5 ;outstanding
21615 ;top_5 ;outstanding
6785 ;top_5 ;outstanding
9488 ;top_5 ;outstanding
9213 ;top_5 ;outstanding
8816 ;top_5 ;outstanding
25517 ;top_5 ;outstanding
8326 ;top_5 ;outstanding
16242 ;top_5 ;outstanding
6733 ;top_5 ;outstanding
7813 ;top_5 ;outstanding
15999 ;top_5 ;outstanding
14860 ;top_5 ;outstanding
25774 ;top_5 ;outstanding
7217 ;top_5 ;outstanding
6981 ;top_5 ;outstanding
7446 ;top_5 ;outstanding
8408 ;top_5 ;outstanding
7216 ;top_5 ;outstanding
13270 ;top_5 ;outstanding
7719 ;top_5 ;outstanding
20608 ;top_5 ;outstanding
21560 ;top_5 ;outstanding
7495 ;top_5 ;outstanding
7184 ;top_5 ;outstanding
7211 ;top_5 ;outstanding
7071 ;top_5 ;outstanding
7021 ;top_5 ;outstanding
26953 ;top_5 ;outstanding
10972 ;top_5 ;outstanding
23775 ;top_5 ;outstanding
9273 ;top_5 ;outstanding
14852 ;top_5 ;outstanding
6841 ;top_5 ;outstanding
15028 ;top_5 ;outstanding
15822 ;top_5 ;outstanding
13497 ;top_5 ;outstanding
10350 ;top_5 ;outstanding
20074 ;top_5 ;outstanding
9857 ;top_5 ;outstanding
8337 ;top_5 ;outstanding
12799 ;top_5 ;outstanding
22929 ;top_5 ;outstanding
6721 ;top_5 ;outstanding
14777 ;top_5 ;outstanding
8129 ;top_5 ;outstanding
21626 ;top_5 ;outstanding
7942 ;top_5 ;outstanding
8796 ;top_5 ;outstanding
11868 ;top_5 ;outstanding
7392 ;top_5 ;outstanding
18643 ;top_5 ;outstanding
14448 ;top_5 ;outstanding
10782 ;top_5 ;outstanding
11108 ;top_5 ;outstanding
14577 ;top_5 ;outstanding
9316 ;top_5 ;outstanding
10371 ;top_5 ;outstanding
7129 ;top_5 ;outstanding
8398 ;top_5 ;outstanding
10635 ;top_5 ;outstanding
6774 ;top_5 ;outstanding
9449 ;top_5 ;outstanding
13129 ;top_5 ;outstanding
10888 ;top_5 ;outstanding
7835 ;top_5 ;outstanding
7454 ;top_5 ;outstanding
12596 ;top_5 ;outstanding
8603 ;top_5 ;outstanding
19731 ;top_5 ;outstanding
14641 ;top_5 ;outstanding
21592 ;top_5 ;outstanding
11518 ;top_5 ;outstanding
8925 ;top_5 ;outstanding
18293 ;top_5 ;outstanding
10073 ;top_5 ;outstanding
10737 ;top_5 ;outstanding
28397 ;top_5 ;outstanding
13991 ;top_5 ;outstanding
10682 ;top_5 ;outstanding
24909 ;top_5 ;outstanding
12615 ;top_5 ;outstanding
25065 ;top_5 ;outstanding
6846 ;top_5 ;outstanding
8216 ;top_5 ;outstanding
13002 ;top_5 ;outstanding
17652 ;top_5 ;outstanding
7419 ;top_5 ;outstanding
14805 ;top_5 ;outstanding
8968 ;top_5 ;outstanding
23261 ;top_5 ;outstanding
7902 ;top_5 ;outstanding
18008 ;top_5 ;outstanding
10611 ;top_5 ;outstanding
18475 ;top_5 ;outstanding
8269 ;top_5 ;outstanding
18422 ;top_5 ;outstanding
8806 ;top_5 ;outstanding
18871 ;top_5 ;outstanding
7573 ;top_5 ;outstanding
10792 ;top_5 ;outstanding
17414 ;top_5 ;outstanding
9032 ;top_5 ;outstanding
14646 ;top_5 ;outstanding
7274 ;top_5 ;outstanding
14286 ;top_5 ;outstanding
9239 ;top_5 ;outstanding
21612 ;top_5 ;outstanding
14011 ;top_5 ;outstanding
7403 ;top_5 ;outstanding
6864 ;top_5 ;outstanding
23950 ;top_5 ;outstanding
12605 ;top_5 ;outstanding
11809 ;top_5 ;outstanding
6739 ;top_5 ;outstanding
19724 ;top_5 ;outstanding
8808 ;top_5 ;outstanding
9327 ;top_5 ;outstanding
7386 ;top_5 ;outstanding
13345 ;top_5 ;outstanding
10965 ;top_5 ;outstanding
7067 ;top_5 ;outstanding
7487 ;top_5 ;outstanding
7555 ;top_5 ;outstanding
12699 ;top_5 ;outstanding
17732 ;top_5 ;outstanding
9995 ;top_5 ;outstanding
21524 ;top_5 ;outstanding
14327 ;top_5 ;outstanding
19773 ;top_5 ;outstanding
26162 ;top_5 ;outstanding
12537 ;top_5 ;outstanding
26185 ;top_5 ;outstanding
15408 ;top_5 ;outstanding
6968 ;top_5 ;outstanding
12821 ;top_5 ;outstanding
7263 ;top_5 ;outstanding
8231 ;top_5 ;outstanding
7318 ;top_5 ;outstanding
8586 ;top_5 ;outstanding
19754 ;top_5 ;outstanding
7777 ;top_5 ;outstanding
6791 ;top_5 ;outstanding
17107 ;top_5 ;outstanding
8512 ;top_5 ;outstanding
15005 ;top_5 ;outstanding
6894 ;top_5 ;outstanding
17875 ;top_5 ;outstanding
20284 ;top_5 ;outstanding
9194 ;top_5 ;outstanding
12184 ;top_5 ;outstanding
8507 ;top_5 ;outstanding
18374 ;top_5 ;outstanding
14331 ;top_5 ;outstanding
28134 ;top_5 ;outstanding
7313 ;top_5 ;outstanding
12136 ;top_5 ;outstanding
14377 ;top_5_10 ;outstanding
7790 ;top_5_10 ;outstanding
7270 ;top_5_10 ;outstanding
7882 ;top_5_10 ;outstanding
11315 ;top_5_10 ;outstanding
6734 ;top_5_10 ;outstanding
9496 ;top_5_10 ;outstanding
17585 ;top_5_10 ;outstanding
11391 ;top_5_10 ;outstanding
9145 ;top_5_10 ;outstanding
12096 ;top_5_10 ;outstanding
12253 ;top_5_10 ;outstanding
14575 ;top_5_10 ;outstanding
21677 ;top_5_10 ;outstanding
8971 ;top_5_10 ;outstanding
6819 ;top_5_10 ;outstanding
22084 ;top_5_10 ;outstanding
9208 ;top_5_10 ;outstanding
11923 ;top_5_10 ;outstanding
17932 ;top_5_10 ;outstanding
7863 ;top_5_10 ;outstanding
10728 ;top_5_10 ;outstanding
22686 ;top_5_10 ;outstanding
11581 ;top_5_10 ;outstanding
23082 ;top_5_10 ;outstanding
16588 ;top_5_10 ;outstanding
6723 ;top_5_10 ;outstanding
18454 ;top_5_10 ;outstanding
8131 ;top_5_10 ;outstanding
10999 ;top_5_10 ;outstanding
8724 ;top_5_10 ;outstanding
16826 ;top_5_10 ;outstanding
7860 ;top_5_10 ;outstanding
11787 ;top_5_10 ;outstanding
8201 ;top_5_10 ;outstanding
8931 ;top_5_10 ;outstanding
16683 ;top_5_10 ;outstanding
7794 ;top_5_10 ;outstanding
7005 ;top_5_10 ;outstanding
12147 ;top_5_10 ;outstanding
6799 ;top_5_10 ;outstanding
9730 ;top_5_10 ;outstanding
10127 ;top_5_10 ;outstanding
24704 ;top_5_10 ;outstanding
10434 ;top_5_10 ;outstanding
12903 ;top_5_10 ;outstanding
7221 ;top_5_10 ;outstanding
20883 ;top_5_10 ;outstanding
15791 ;top_5_10 ;outstanding
7570 ;top_5_10 ;outstanding
6849 ;top_5_10 ;outstanding
8022 ;top_5_10 ;outstanding
14403 ;top_5_10 ;outstanding
17188 ;top_5_10 ;outstanding
14130 ;top_5_10 ;outstanding
21680 ;top_5_10 ;outstanding
7733 ;top_5_10 ;outstanding
13456 ;top_5_10 ;outstanding
22278 ;top_5_10 ;outstanding
11026 ;top_5_10 ;outstanding
20349 ;top_5_10 ;outstanding
11835 ;top_5_10 ;outstanding
8355 ;top_5_10 ;outstanding
21570 ;top_5_10 ;outstanding
15666 ;top_5_10 ;outstanding
9393 ;top_5_10 ;outstanding
13259 ;top_5_10 ;outstanding
11853 ;top_5_10 ;outstanding
7807 ;top_5_10 ;outstanding
7848 ;top_5_10 ;outstanding
11608 ;top_5_10 ;outstanding
18878 ;top_5_10 ;outstanding
11025 ;top_5_10 ;outstanding
22761 ;top_5_10 ;outstanding
14986 ;top_5_10 ;outstanding
7763 ;top_5_10 ;outstanding
12539 ;top_5_10 ;outstanding
8336 ;top_5_10 ;outstanding
14213 ;top_5_10 ;outstanding
11958 ;top_5_10 ;outstanding
7162 ;top_5_10 ;outstanding
16536 ;top_5_10 ;outstanding
24407 ;top_5_10 ;outstanding
8962 ;top_5_10 ;outstanding
13490 ;top_5_10 ;outstanding
7240 ;top_5_10 ;outstanding
9103 ;top_5_10 ;outstanding
13774 ;top_5_10 ;outstanding
14328 ;top_5_10 ;outstanding
8872 ;top_5_10 ;outstanding
7564 ;top_5_10 ;outstanding
10828 ;top_5_10 ;outstanding
7789 ;top_5_10 ;outstanding
10040 ;top_5_10 ;outstanding
6937 ;top_5_10 ;outstanding
15582 ;top_5_10 ;outstanding
9602 ;top_5_10 ;outstanding
14523 ;top_5_10 ;outstanding
16429 ;top_5_10 ;outstanding
13905 ;top_5_10 ;outstanding
14533 ;top_5_10 ;outstanding
9141 ;top_5_10 ;outstanding
9636 ;top_5_10 ;outstanding
9921 ;top_5_10 ;outstanding
24410 ;top_5_10 ;outstanding
13750 ;top_5_10 ;outstanding
27143 ;top_5_10 ;outstanding
13759 ;top_5_10 ;outstanding
13778 ;top_5_10 ;outstanding
7651 ;top_5_10 ;outstanding
17607 ;top_5_10 ;outstanding
7107 ;top_5_10 ;outstanding
10801 ;top_5_10 ;outstanding
7795 ;top_5_10 ;outstanding
12156 ;top_5_10 ;outstanding
12269 ;top_5_10 ;outstanding
8698 ;top_5_10 ;outstanding
16139 ;top_5_10 ;outstanding
7444 ;top_5_10 ;outstanding
7084 ;top_5_10 ;outstanding
12924 ;top_5_10 ;outstanding
7156 ;top_5_10 ;outstanding
7677 ;top_5_10 ;outstanding
7716 ;top_5_10 ;outstanding
27519 ;top_5_10 ;outstanding
12229 ;top_5_10 ;outstanding
23777 ;top_5_10 ;outstanding
7543 ;top_5_10 ;outstanding
8585 ;top_5_10 ;outstanding
17787 ;top_5_10 ;outstanding
8584 ;top_5_10 ;outstanding
21318 ;top_5_10 ;outstanding
10601 ;top_5_10 ;outstanding
26470 ;top_5_10 ;outstanding
10853 ;top_5_10 ;outstanding
21049 ;top_5_10 ;outstanding
7260 ;top_5_10 ;outstanding
7030 ;top_5_10 ;outstanding
13039 ;top_5_10 ;outstanding
17779 ;top_5_10 ;outstanding
6831 ;top_5_10 ;outstanding
11797 ;top_5_10 ;outstanding
25585 ;top_5_10 ;outstanding
10967 ;top_5_10 ;outstanding
13815 ;top_5_10 ;outstanding
10388 ;top_5_10 ;outstanding
16866 ;top_5_10 ;outstanding
14897 ;top_5_10 ;outstanding
26715 ;top_5_10 ;outstanding
8873 ;top_5_10 ;outstanding
16154 ;top_5_10 ;outstanding
11792 ;top_5_10 ;outstanding
6859 ;top_5_10 ;outstanding
10627 ;top_5_10 ;outstanding
17194 ;top_5_10 ;outstanding
7879 ;top_5_10 ;outstanding
21692 ;top_5_10 ;outstanding
6715 ;top_5_10 ;outstanding
17035 ;top_5_10 ;outstanding
7117 ;top_5_10 ;outstanding
24426 ;top_5_10 ;outstanding
7836 ;top_5_10 ;outstanding
7981 ;top_5_10 ;outstanding
8035 ;top_5_10 ;outstanding
13721 ;top_5_10 ;outstanding
16181 ;top_5_10 ;outstanding
15168 ;top_5_10 ;outstanding
12180 ;top_5_10 ;outstanding
27761 ;top_5_10 ;outstanding
8821 ;top_5_10 ;outstanding
16408 ;top_5_10 ;outstanding
7995 ;top_5_10 ;outstanding
7463 ;top_5_10 ;outstanding
10331 ;top_5_10 ;outstanding
8932 ;top_5_10 ;outstanding
8712 ;top_5_10 ;outstanding
7886 ;top_5_10 ;outstanding
11979 ;top_5_10 ;outstanding
7558 ;top_5_10 ;outstanding
6856 ;top_5_10 ;outstanding
14995 ;top_5_10 ;outstanding
6777 ;top_5_10 ;outstanding
23241 ;top_5_10 ;outstanding
9121 ;top_5_10 ;outstanding
7445 ;top_5_10 ;outstanding
12687 ;top_5_10 ;outstanding
22219 ;top_5_10 ;outstanding
6840 ;top_5_10 ;outstanding
20099 ;top_5_10 ;outstanding
8077 ;top_5_10 ;outstanding
9910 ;top_5_10 ;outstanding
8130 ;top_5_10 ;outstanding
18757 ;top_5_10 ;outstanding
9159 ;top_5_10 ;outstanding
7337 ;top_5_10 ;outstanding
12240 ;top_5_10 ;outstanding
7443 ;top_5_10 ;outstanding
10089 ;top_5_10 ;outstanding
19795 ;top_5_10 ;outstanding
11030 ;top_5_10 ;outstanding
10128 ;top_5_10 ;outstanding
6932 ;top_5_10 ;outstanding
10733 ;top_5_10 ;outstanding
10423 ;top_5_10 ;outstanding
7096 ;top_5_10 ;outstanding
15713 ;top_5_10 ;outstanding
7243 ;top_5_10 ;outstanding
10072 ;top_5_10 ;outstanding
14530 ;top_5_10 ;outstanding
10970 ;top_5_10 ;outstanding
13546 ;top_5_10 ;outstanding
13104 ;top_5_10 ;outstanding
7670 ;top_5_10 ;outstanding
11131 ;top_5_10 ;outstanding
13813 ;top_5_10 ;outstanding
10680 ;top_5_10 ;outstanding
27632 ;top_5_10 ;outstanding
13766 ;top_5_10 ;outstanding
21984 ;top_5_10 ;outstanding
26604 ;top_5_10 ;outstanding
8031 ;top_5_10 ;outstanding
17634 ;top_5_10 ;outstanding
8517 ;top_5_10 ;outstanding
18005 ;top_5_10 ;outstanding
7241 ;top_5_10 ;outstanding
20003 ;top_5_10 ;outstanding
13230 ;top_5_10 ;outstanding
8387 ;top_5_10 ;outstanding
22207 ;top_5_10 ;outstanding
6983 ;top_5_10 ;outstanding
6810 ;top_5_10 ;outstanding
10503 ;top_5_10 ;outstanding
20936 ;top_5_10 ;outstanding
11550 ;top_5_10 ;outstanding
6865 ;top_5_10 ;outstanding
8275 ;top_5_10 ;outstanding
8280 ;top_5_10 ;outstanding
7277 ;top_5_10 ;outstanding
7840 ;top_5_10 ;outstanding
11496 ;top_5_10 ;outstanding
6741 ;top_5_10 ;outstanding
16583 ;top_5_10 ;outstanding
10964 ;top_5_10 ;outstanding
12450 ;top_5_10 ;outstanding
7705 ;top_5_10 ;outstanding
7741 ;top_5_10 ;outstanding
15267 ;top_5_10 ;outstanding
13303 ;top_5_10 ;outstanding
13352 ;top_5_10 ;outstanding
8149 ;top_5_10 ;outstanding
6757 ;top_5_10 ;outstanding
7859 ;top_5_10 ;outstanding
20965 ;top_5_10 ;outstanding
8780 ;top_5_10 ;outstanding
11761 ;top_5_10 ;outstanding
8072 ;top_5_10 ;outstanding
8498 ;top_5_10 ;outstanding
28128 ;top_5_10 ;outstanding
11866 ;top_5_10 ;outstanding
12046 ;top_5_10 ;outstanding
6825 ;top_5_10 ;outstanding
22118 ;top_5_10 ;outstanding
10824 ;top_5_10 ;outstanding
23650 ;top_5_10 ;outstanding
11216 ;top_5_10 ;outstanding
20268 ;top_5_10 ;outstanding
7282 ;top_5_10 ;outstanding
7658 ;top_5_10 ;outstanding
10071 ;top_5_10 ;outstanding
8680 ;top_5_10 ;outstanding
19515 ;top_5_10 ;outstanding
7338 ;top_5_10 ;outstanding
19260 ;top_5_10 ;outstanding
7351 ;top_5_10 ;outstanding
7689 ;top_5_10 ;outstanding
19360 ;top_5_10 ;outstanding
15569 ;top_5_10 ;outstanding
7996 ;top_5_10 ;outstanding
8041 ;top_5_10 ;outstanding
6787 ;top_5_10 ;outstanding
17767 ;top_5_10 ;outstanding
11303 ;top_5_10 ;outstanding
13386 ;top_5_10 ;outstanding
27369 ;top_5_10 ;outstanding
7447 ;top_5_10 ;outstanding
18938 ;top_5_10 ;outstanding
7462 ;top_5_10 ;outstanding
9844 ;top_5_10 ;outstanding
14668 ;top_5_10 ;outstanding
26041 ;top_5_10 ;outstanding
17230 ;top_5_10 ;outstanding
19349 ;top_5_10 ;outstanding
15646 ;top_5_10 ;outstanding
18937 ;top_5_10 ;outstanding
14268 ;top_5_10 ;outstanding
17951 ;top_5_10 ;outstanding
8015 ;top_5_10 ;outstanding
7228 ;top_5_10 ;outstanding
15782 ;top_5_10 ;outstanding
15801 ;top_5_10 ;outstanding
11849 ;top_5_10 ;outstanding
8163 ;top_5_10 ;outstanding
9667 ;top_5_10 ;outstanding
11350 ;top_5_10 ;outstanding
8089 ;top_5_10 ;outstanding
7505 ;top_5_10 ;outstanding
19894 ;top_5_10 ;outstanding
11326 ;top_5_10 ;outstanding
8304 ;top_5_10 ;outstanding
16653 ;top_5_10 ;outstanding
6726 ;top_5_10 ;outstanding
22902 ;top_5_10 ;outstanding
12123 ;top_5_10 ;outstanding
13507 ;top_5_10 ;outstanding
7556 ;top_5_10 ;outstanding
7616 ;top_5_10 ;outstanding
7278 ;top_5_10 ;outstanding
13868 ;top_5_10 ;outstanding
7771 ;top_5_10 ;outstanding
7361 ;top_5_10 ;outstanding
7590 ;top_5_10 ;outstanding
17276 ;top_5_10 ;outstanding
11011 ;top_5_10 ;outstanding
11507 ;top_5_10 ;outstanding
14214 ;top_5_10 ;outstanding
15201 ;top_5_10 ;outstanding
14730 ;top_5_10 ;outstanding
23344 ;top_5_10 ;outstanding
13446 ;top_5_10 ;outstanding
22600 ;top_5_10 ;outstanding
10136 ;top_5_10 ;outstanding
14192 ;top_5_10 ;outstanding
11047 ;top_5_10 ;outstanding
7466 ;top_5_10 ;outstanding
7415 ;top_5_10 ;outstanding
13004 ;top_5_10 ;outstanding
10788 ;top_5_10 ;outstanding
25615 ;top_5_10 ;outstanding
7388 ;top_5_10 ;outstanding
24504 ;top_5_10 ;outstanding
7503 ;top_5_10 ;outstanding
7585 ;top_5_10 ;outstanding
14254 ;top_5_10 ;outstanding
14791 ;top_5_10 ;outstanding
17361 ;top_5_10 ;outstanding
13184 ;top_5_10 ;outstanding
7602 ;top_5_10 ;outstanding
7335 ;top_5_10 ;outstanding
13675 ;top_5_10 ;outstanding
20140 ;top_5_10 ;outstanding
7254 ;top_5_10 ;outstanding
13277 ;top_5_10 ;outstanding
19907 ;top_5_10 ;outstanding
7422 ;top_5_10 ;outstanding
7008 ;top_5_10 ;outstanding
7868 ;top_5_10 ;outstanding
11651 ;top_5_10 ;outstanding
8311 ;top_5_10 ;outstanding
7660 ;top_5_10 ;outstanding
25890 ;top_5_10 ;outstanding
15476 ;top_5_10 ;outstanding
11346 ;top_5_10 ;outstanding
7043 ;top_5_10 ;outstanding
